Unnamed: 0,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4
394.0,Psoriasis, skin_rash, joint_pain, silver_like_dusting, small_dents_in_nails
395.0,Psoriasis, skin_rash, joint_pain, skin_peeling, small_dents_in_nails
396.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
397.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
398.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
399.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
400.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
401.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
402.0,Impetigo, high_fever, blister, red_sore_around_nose, yellow_crust_ooze
403.0,Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze
404.0,Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze
405.0,Impetigo, skin_rash, high_fever, red_sore_around_nose, yellow_crust_ooze
406.0,Impetigo, skin_rash, high_fever, blister, yellow_crust_ooze
407.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
408.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
409.0,Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze
410.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
411.0,Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,
412.0,Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,
413.0,Fungal infection,itching, skin_rash, dischromic _patches,
414.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions,
415.0,Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,
416.0,Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,
417.0,Fungal infection,itching, skin_rash, dischromic _patches,
418.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions,
419.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
420.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
421.0,Allergy, shivering, chills, watering_from_eyes,
422.0,Allergy, continuous_sneezing, chills, watering_from_eyes,
423.0,Allergy, continuous_sneezing, shivering, watering_from_eyes,
424.0,Allergy, continuous_sneezing, shivering, chills,
425.0,Allergy, shivering, chills, watering_from_eyes,
426.0,Allergy, continuous_sneezing, chills, watering_from_eyes,
427.0,Allergy, continuous_sneezing, shivering, watering_from_eyes,
428.0,Allergy, continuous_sneezing, shivering, chills,
429.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
430.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
431.0,GERD, stomach_pain, ulcers_on_tongue, vomiting, cough
432.0,GERD, stomach_pain, acidity, vomiting, cough
433.0,GERD, stomach_pain, acidity, ulcers_on_tongue, cough
434.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
435.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
436.0,GERD, acidity, ulcers_on_tongue, vomiting, cough
437.0,GERD, stomach_pain, ulcers_on_tongue, vomiting, cough
438.0,GERD, stomach_pain, acidity, vomiting, cough
439.0,GERD, stomach_pain, acidity, ulcers_on_tongue, cough
440.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
441.0,Chronic cholestasis, vomiting, yellowish_skin, nausea, loss_of_appetite
442.0,Chronic cholestasis,itching, yellowish_skin, nausea, loss_of_appetite
443.0,Chronic cholestasis,itching, vomiting, nausea, loss_of_appetite
444.0,Chronic cholestasis,itching, vomiting, yellowish_skin, loss_of_appetite
445.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
446.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
447.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
448.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
449.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
450.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
451.0,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination
452.0,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination
453.0,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination
454.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
455.0,Drug Reaction, skin_rash, stomach_pain, burning_micturition, spotting_ urination
456.0,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination
457.0,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination
458.0,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination
459.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
460.0,Peptic ulcer diseae, vomiting, loss_of_appetite, abdominal_pain, passage_of_gases
461.0,Peptic ulcer diseae, vomiting, indigestion, abdominal_pain, passage_of_gases
462.0,Peptic ulcer diseae, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases
463.0,Peptic ulcer diseae, vomiting, loss_of_appetite, abdominal_pain, passage_of_gases
464.0,Peptic ulcer diseae, vomiting, indigestion, abdominal_pain, passage_of_gases
465.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, passage_of_gases
466.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
467.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
468.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
469.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
470.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
471.0,AIDS, patches_in_throat, high_fever, extra_marital_contacts,
472.0,AIDS, muscle_wasting, high_fever, extra_marital_contacts,
473.0,AIDS, muscle_wasting, patches_in_throat, extra_marital_contacts,
474.0,AIDS, muscle_wasting, patches_in_throat, high_fever,
475.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
476.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
477.0,AIDS, patches_in_throat, high_fever, extra_marital_contacts,
478.0,AIDS, muscle_wasting, high_fever, extra_marital_contacts,
479.0,AIDS, muscle_wasting, patches_in_throat, high_fever,
480.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
481.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
482.0,Diabetes , weight_loss, restlessness, lethargy, irregular_sugar_level
483.0,Diabetes , fatigue, restlessness, lethargy, irregular_sugar_level
484.0,Diabetes , fatigue, weight_loss, lethargy, irregular_sugar_level
485.0,Diabetes , fatigue, weight_loss, restlessness, irregular_sugar_level
486.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
487.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
488.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
489.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
490.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
491.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
492.0,Gastroenteritis, sunken_eyes, dehydration, diarrhoea,
493.0,Gastroenteritis, vomiting, dehydration, diarrhoea,
494.0,Gastroenteritis, vomiting, sunken_eyes, diarrhoea,
495.0,Gastroenteritis, vomiting, sunken_eyes, dehydration,
496.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
497.0,Gastroenteritis, sunken_eyes, dehydration, diarrhoea,
498.0,Gastroenteritis, vomiting, dehydration, diarrhoea,
499.0,Gastroenteritis, vomiting, sunken_eyes, diarrhoea,
500.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
501.0,Bronchial Asthma, cough, high_fever, breathlessness, family_history
502.0,Bronchial Asthma, fatigue, high_fever, breathlessness, family_history
503.0,Bronchial Asthma, fatigue, cough, breathlessness, family_history
504.0,Bronchial Asthma, fatigue, cough, high_fever, family_history
505.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
506.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
507.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
508.0,Bronchial Asthma, cough, high_fever, breathlessness, family_history
509.0,Bronchial Asthma, fatigue, high_fever, breathlessness, family_history
510.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
511.0,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration
512.0,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration
513.0,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration
514.0,Hypertension , headache, chest_pain, dizziness, lack_of_concentration
515.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
516.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
517.0,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration
518.0,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration
519.0,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration
520.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
521.0,Migraine, indigestion, headache, blurred_and_distorted_vision, excessive_hunger
522.0,Migraine, acidity, headache, blurred_and_distorted_vision, excessive_hunger
523.0,Migraine, acidity, indigestion, blurred_and_distorted_vision, excessive_hunger
524.0,Migraine, acidity, indigestion, headache, excessive_hunger
525.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
526.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
527.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
528.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
529.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
530.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
531.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
532.0,Cervical spondylosis, weakness_in_limbs, neck_pain, dizziness, loss_of_balance
533.0,Cervical spondylosis, back_pain, neck_pain, dizziness, loss_of_balance
534.0,Cervical spondylosis, back_pain, weakness_in_limbs, dizziness, loss_of_balance
535.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, loss_of_balance
536.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
537.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
538.0,Cervical spondylosis, weakness_in_limbs, neck_pain, dizziness, loss_of_balance
539.0,Cervical spondylosis, back_pain, neck_pain, dizziness, loss_of_balance
540.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
541.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
542.0,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,
543.0,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,
544.0,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,
545.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side,
546.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
547.0,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,
548.0,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,
549.0,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,
550.0,Jaundice,itching, vomiting, fatigue, weight_loss
551.0,Jaundice,itching, vomiting, fatigue, weight_loss
552.0,Jaundice, vomiting, fatigue, weight_loss, high_fever
553.0,Jaundice,itching, fatigue, weight_loss, high_fever
554.0,Jaundice,itching, vomiting, weight_loss, high_fever
555.0,Jaundice,itching, vomiting, fatigue, high_fever
556.0,Jaundice,itching, vomiting, fatigue, weight_loss
557.0,Jaundice,itching, vomiting, fatigue, weight_loss
558.0,Jaundice,itching, vomiting, fatigue, weight_loss
559.0,Jaundice,itching, vomiting, fatigue, weight_loss
560.0,Malaria, chills, vomiting, high_fever, sweating
561.0,Malaria, chills, vomiting, high_fever, sweating
562.0,Malaria, chills, vomiting, high_fever, sweating
563.0,Malaria, vomiting, high_fever, sweating, headache
564.0,Malaria, chills, high_fever, sweating, headache
565.0,Malaria, chills, vomiting, sweating, headache
566.0,Malaria, chills, vomiting, high_fever, headache
567.0,Malaria, chills, vomiting, high_fever, sweating
568.0,Malaria, chills, vomiting, high_fever, sweating
569.0,Malaria, chills, vomiting, high_fever, sweating
570.0,Chicken pox,itching, skin_rash, fatigue, lethargy
571.0,Chicken pox, skin_rash, fatigue, lethargy, high_fever
572.0,Chicken pox,itching, fatigue, lethargy, high_fever
573.0,Chicken pox,itching, skin_rash, lethargy, high_fever
574.0,Chicken pox,itching, skin_rash, fatigue, high_fever
575.0,Chicken pox,itching, skin_rash, fatigue, lethargy
576.0,Chicken pox,itching, skin_rash, fatigue, lethargy
577.0,Chicken pox,itching, skin_rash, fatigue, lethargy
578.0,Chicken pox,itching, skin_rash, fatigue, lethargy
579.0,Chicken pox,itching, skin_rash, fatigue, lethargy
580.0,Dengue, skin_rash, chills, joint_pain, vomiting
581.0,Dengue, skin_rash, chills, joint_pain, vomiting
582.0,Dengue, skin_rash, chills, joint_pain, vomiting
583.0,Dengue, skin_rash, chills, joint_pain, vomiting
584.0,Dengue, chills, joint_pain, vomiting, fatigue
585.0,Dengue, skin_rash, joint_pain, vomiting, fatigue
586.0,Dengue, skin_rash, chills, vomiting, fatigue
587.0,Dengue, skin_rash, chills, joint_pain, fatigue
588.0,Dengue, skin_rash, chills, joint_pain, vomiting
589.0,Dengue, skin_rash, chills, joint_pain, vomiting
590.0,Typhoid, chills, vomiting, fatigue, high_fever
591.0,Typhoid, chills, vomiting, fatigue, high_fever
592.0,Typhoid, chills, vomiting, fatigue, high_fever
593.0,Typhoid, chills, vomiting, fatigue, high_fever
594.0,Typhoid, chills, vomiting, fatigue, high_fever
595.0,Typhoid, chills, vomiting, fatigue, high_fever
596.0,Typhoid, chills, vomiting, fatigue, high_fever
597.0,Typhoid, chills, vomiting, fatigue, high_fever
598.0,Typhoid, chills, vomiting, fatigue, high_fever
599.0,Typhoid, chills, fatigue, high_fever, headache
600.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
601.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
602.0,hepatitis A, vomiting, yellowish_skin, dark_urine, nausea
603.0,hepatitis A, joint_pain, yellowish_skin, dark_urine, nausea
604.0,hepatitis A, joint_pain, vomiting, dark_urine, nausea
605.0,hepatitis A, joint_pain, vomiting, yellowish_skin, nausea
606.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
607.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
608.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
609.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
610.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
611.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
612.0,Hepatitis B, fatigue, lethargy, yellowish_skin, dark_urine
613.0,Hepatitis B,itching, lethargy, yellowish_skin, dark_urine
614.0,Hepatitis B,itching, fatigue, yellowish_skin, dark_urine
615.0,Hepatitis B,itching, fatigue, lethargy, dark_urine
616.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
617.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
618.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
619.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
620.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
621.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
622.0,Hepatitis C, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes
623.0,Hepatitis C, fatigue, nausea, loss_of_appetite, yellowing_of_eyes
624.0,Hepatitis C, fatigue, yellowish_skin, loss_of_appetite, yellowing_of_eyes
625.0,Hepatitis C, fatigue, yellowish_skin, nausea, yellowing_of_eyes
626.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
627.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
628.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
629.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
630.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
631.0,Hepatitis D, vomiting, fatigue, yellowish_skin, dark_urine
632.0,Hepatitis D, joint_pain, fatigue, yellowish_skin, dark_urine
633.0,Hepatitis D, joint_pain, vomiting, yellowish_skin, dark_urine
634.0,Hepatitis D, joint_pain, vomiting, fatigue, dark_urine
635.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
636.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
637.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
638.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
639.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
640.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
641.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
642.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
643.0,Hepatitis E, vomiting, fatigue, high_fever, yellowish_skin
644.0,Hepatitis E, joint_pain, fatigue, high_fever, yellowish_skin
645.0,Hepatitis E, joint_pain, vomiting, high_fever, yellowish_skin
646.0,Hepatitis E, joint_pain, vomiting, fatigue, yellowish_skin
647.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
648.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
